time;game;playerid;win/lose;
3:3:19 ;RatRace;76561198795695470;-100;
3:3:39 ;RatRace;76561198795695470;-100;
3:3:59 ;RatRace;76561198795695470;-100;
3:4:28 ;RatRace;76561198795695470;-100;
3:4:58 ;RatRace;76561198795695470;-100;
3:5:31 ;RatRace;76561198795695470;-345;
