time;game;playerid;win/lose;
4:26:12 ;LuckyWheel;76561198064667413;-1;
4:27:7 ;BlackJack;76561198064667413;3;
4:27:14 ;BlackJack;76561198064667413;2;
4:27:19 ;BlackJack;76561198064667413;3;
4:27:26 ;BlackJack;76561198064667413;-2;
4:27:31 ;BlackJack;76561198064667413;-2;
