time;game;playerid;win/lose;
21:9:21 ;DiceGame;76561198309215646;-10;
21:9:26 ;DiceGame;76561198309215646;-10;
21:9:30 ;DiceGame;76561198309215646;-10;
21:9:44 ;DiceGame;76561198309215646;-10;
21:10:0 ;BlackJack;76561198309215646;15;
